qualify_id,race_id,driver_id,constructor_id,number,position,q1,q2,q3,q1_ms,q2_ms,q3_ms
9874,1111,846,1,4,2,1:21.276,1:19.769,1:11.104,81276.0,79769.0,71104.0
9875,1111,847,131,63,3,1:21.345,1:19.620,1:11.294,81345.0,79620.0,71294.0
9876,1111,848,3,23,4,1:20.939,1:19.399,1:11.419,80939.0,79399.0,71419.0
9877,1111,4,117,14,5,1:21.840,1:19.429,1:11.506,81840.0,79429.0,71506.0
9878,1111,832,6,55,6,1:21.321,1:19.929,1:11.754,81321.0,79929.0,71754.0
9879,1111,815,9,11,7,1:21.972,1:19.856,1:11.880,81972.0,79856.0,71880.0
9880,1111,857,1,81,8,1:21.231,1:19.392,1:11.938,81231.0,79392.0,71938.0
9881,1111,844,6,16,9,1:22.019,1:19.600,1:12.665,82019.0,79600.0,72664.0
9882,1111,858,3,2,10,1:22.036,1:20.067,1:16.748,82036.0,80067.0,76748.0
9883,1111,840,117,18,11,1:21.570,1:20.121,,81570.0,80121.0,
9884,1111,842,214,10,12,1:21.735,1:20.128,,81735.0,80128.0,
9885,1111,1,131,44,13,1:21.919,1:20.151,,81919.0,80151.0,
9886,1111,852,213,22,14,1:21.781,1:20.230,,81781.0,80230.0,
9887,1111,807,210,27,15,1:21.891,1:20.250,,81890.0,80250.0,
9888,1111,855,51,24,16,1:22.067,,,82067.0,,
9889,1111,839,214,31,17,1:22.110,,,82110.0,,
9890,1111,825,210,20,18,1:22.192,,,82192.0,,
9891,1111,822,51,77,19,1:22.260,,,82260.0,,
9892,1111,859,213,40,20,1:23.420,,,83420.0,,
9893,1112,832,6,55,1,1:21.965,1:20.991,1:20.294,81965.0,80991.0,80294.0
9894,1112,830,9,1,2,1:21.573,1:20.937,1:20.307,81573.0,80937.0,80307.0
9895,1112,844,6,16,3,1:21.788,1:20.977,1:20.361,81788.0,80977.0,80361.0
9896,1112,847,131,63,4,1:22.148,1:21.382,1:20.671,82148.0,81382.0,80670.0
9897,1112,815,9,11,5,1:21.911,1:21.240,1:20.688,81911.0,81240.0,80688.0
9898,1112,848,3,23,6,1:21.661,1:21.272,1:20.760,81661.0,81271.0,80760.0
9899,1112,857,1,81,7,1:22.106,1:21.527,1:20.785,82106.0,81527.0,80785.0
9900,1112,1,131,44,8,1:21.977,1:21.369,1:20.820,81977.0,81369.0,80820.0
9901,1112,846,1,4,9,1:21.995,1:21.581,1:20.979,81995.0,81581.0,80979.0
9902,1112,4,117,14,10,1:22.043,1:21.543,1:21.417,82043.0,81543.0,81417.0
9903,1112,852,213,22,11,1:21.852,1:21.594,,81852.0,81594.0,
9904,1112,859,213,40,12,1:22.112,1:21.758,,82112.0,81758.0,
9905,1112,807,210,27,13,1:22.343,1:21.776,,82343.0,81776.0,
9906,1112,822,51,77,14,1:22.249,1:21.940,,82249.0,81940.0,
9907,1112,858,3,2,15,1:21.930,1:21.944,,81930.0,81944.0,
9908,1112,855,51,24,16,1:22.390,,,82390.0,,
9909,1112,842,214,10,17,1:22.545,,,82545.0,,
9910,1112,839,214,31,18,1:22.548,,,82548.0,,
9911,1112,825,210,20,19,1:22.592,,,82592.0,,
9912,1112,840,117,18,20,1:22.860,,,82860.0,,
9913,1113,832,6,55,1,1:32.339,1:31.439,1:30.984,92339.0,91439.0,90984.0
9914,1113,847,131,63,2,1:32.331,1:31.743,1:31.056,92331.0,91743.0,91056.0
9915,1113,844,6,16,3,1:32.406,1:32.012,1:31.063,92406.0,92012.0,91063.0
9916,1113,846,1,4,4,1:32.483,1:31.951,1:31.270,92483.0,91951.0,91270.0
9917,1113,1,131,44,5,1:32.651,1:32.019,1:31.485,92651.0,92019.0,91485.0
9918,1113,825,210,20,6,1:32.242,1:31.892,1:31.575,92241.0,91892.0,91575.0
9919,1113,4,117,14,7,1:32.584,1:31.835,1:31.615,92584.0,91835.0,91615.0
9920,1113,839,214,31,8,1:32.369,1:32.089,1:31.673,92369.0,92089.0,91673.0
9921,1113,807,210,27,9,1:32.100,1:31.994,1:31.808,92100.0,91994.0,91808.0
9922,1113,859,213,40,10,1:32.215,1:32.166,1:32.268,92215.0,92166.0,92268.0
9923,1113,830,9,1,11,1:32.398,1:32.173,,92398.0,92173.0,
9924,1113,842,214,10,12,1:32.452,1:32.274,,92452.0,92274.0,
9925,1113,815,9,11,13,1:32.099,1:32.310,,92098.0,92310.0,
9926,1113,848,3,23,14,1:32.668,1:33.719,,92668.0,93719.0,
9927,1113,852,213,22,15,1:31.991,,,91991.0,,
9928,1113,822,51,77,16,1:32.809,,,92809.0,,
9929,1113,857,1,81,17,1:32.902,,,92902.0,,
9930,1113,858,3,2,18,1:33.252,,,93252.0,,
9931,1113,855,51,24,19,1:33.258,,,93258.0,,
9932,1113,840,117,18,20,1:33.397,,,93396.0,,
9933,1114,830,9,1,1,1:29.878,1:29.964,1:28.877,89878.0,89964.0,88877.0
9934,1114,857,1,81,2,1:30.439,1:30.122,1:29.458,90439.0,90122.0,89458.0
9935,1114,846,1,4,3,1:30.063,1:30.296,1:29.493,90063.0,90295.0,89493.0
9936,1114,844,6,16,4,1:30.393,1:29.940,1:29.542,90393.0,89940.0,89542.0
9937,1114,815,9,11,5,1:30.652,1:29.965,1:29.650,90652.0,89965.0,89650.0
9938,1114,832,6,55,6,1:30.651,1:30.067,1:29.850,90651.0,90067.0,89850.0
9939,1114,1,131,44,7,1:30.811,1:30.040,1:29.908,90811.0,90039.0,89908.0
9940,1114,847,131,63,8,1:30.811,1:30.268,1:30.219,90811.0,90268.0,90219.0
9941,1114,852,213,22,9,1:30.733,1:30.204,1:30.303,90733.0,90204.0,90303.0
9942,1114,4,117,14,10,1:30.971,1:30.465,1:30.560,90971.0,90465.0,90560.0
9943,1114,859,213,40,11,1:30.425,1:30.508,,90425.0,90508.0,
9944,1114,842,214,10,12,1:30.843,1:30.509,,90843.0,90509.0,
9945,1114,848,3,23,13,1:30.941,1:30.537,,90941.0,90537.0,
9946,1114,839,214,31,14,1:30.960,1:30.586,,90960.0,90586.0,
9947,1114,825,210,20,15,1:30.976,1:30.665,,90976.0,90664.0,
9948,1114,822,51,77,16,1:31.049,,,91049.0,,
9949,1114,840,117,18,17,1:31.181,,,91181.0,,
9950,1114,807,210,27,18,1:31.299,,,91299.0,,
9951,1114,855,51,24,19,1:31.398,,,91398.0,,
9952,1114,858,3,2,20,,,,,,
9953,1115,830,9,1,1,1:25.007,1:24.483,1:23.778,85007.0,84483.0,83777.0
9954,1115,847,131,63,2,1:25.334,1:24.827,1:24.219,85334.0,84827.0,84219.0
9955,1115,1,131,44,3,1:26.076,1:24.381,1:24.305,86076.0,84381.0,84305.0
9956,1115,4,117,14,4,1:25.223,1:25.241,1:24.369,85223.0,85241.0,84369.0
9957,1115,844,6,16,5,1:25.452,1:25.079,1:24.424,85452.0,85079.0,84424.0
9958,1115,857,1,81,6,1:25.266,1:24.724,1:24.540,85265.0,84724.0,84539.0
9959,1115,842,214,10,7,1:25.566,1:24.918,1:24.553,85566.0,84918.0,84553.0
9960,1115,839,214,31,8,1:25.711,1:24.928,1:24.763,85711.0,84928.0,84763.0
9961,1115,822,51,77,9,1:26.038,1:25.297,1:25.058,86038.0,85297.0,85058.0
9962,1115,846,1,4,10,1:25.131,1:24.685,,85131.0,84685.0,
9963,1115,852,213,22,11,1:26.058,1:25.301,,86058.0,85301.0,
9964,1115,832,6,55,12,1:25.808,1:25.328,,85808.0,85328.0,
9965,1115,815,9,11,13,1:25.991,1:25.462,,85991.0,85462.0,
9966,1115,848,3,23,14,1:26.118,1:25.707,,86118.0,85707.0,
9967,1115,807,210,27,15,1:25.904,1:25.783,,85904.0,85783.0,
9968,1115,858,3,2,16,1:26.210,,,86210.0,,
9969,1115,840,117,18,17,1:26.345,,,86345.0,,
9970,1115,859,213,40,18,1:26.635,,,86635.0,,
9971,1115,825,210,20,19,1:27.046,,,87045.0,,
9972,1115,855,51,24,20,1:27.432,,,87432.0,,
9973,1116,844,6,16,1,1:36.061,1:35.004,1:34.723,96061.0,95003.0,94723.0
9974,1116,846,1,4,2,1:35.110,1:35.441,1:34.853,95110.0,95441.0,94853.0
9975,1116,1,131,44,3,1:35.091,1:35.240,1:34.862,95091.0,95240.0,94862.0
9976,1116,832,6,55,4,1:35.824,1:35.302,1:34.945,95824.0,95301.0,94945.0
9977,1116,847,131,63,5,1:36.165,1:35.606,1:35.079,96164.0,95606.0,95079.0
9978,1116,830,9,1,6,1:35.346,1:35.008,1:35.081,95346.0,95008.0,95081.0
9979,1116,842,214,10,7,1:36.158,1:35.496,1:35.089,96158.0,95496.0,95089.0
9980,1116,839,214,31,8,1:36.131,1:35.413,1:35.154,96131.0,95413.0,95154.0
9981,1116,815,9,11,9,1:35.989,1:35.679,1:35.173,95989.0,95679.0,95173.0
9982,1116,857,1,81,10,1:36.064,1:35.576,1:35.467,96064.0,95576.0,95467.0
9983,1116,852,213,22,11,1:35.913,1:35.697,,95913.0,95697.0,
9984,1116,855,51,24,12,1:36.052,1:35.698,,96051.0,95698.0,
9985,1116,822,51,77,13,1:36.082,1:35.858,,96082.0,95858.0,
9986,1116,825,210,20,14,1:36.009,1:35.880,,96009.0,95880.0,
9987,1116,817,213,3,15,1:36.213,1:35.974,,96213.0,95973.0,
9988,1116,807,210,27,16,1:36.235,,,96235.0,,
9989,1116,4,117,14,17,1:36.268,,,96268.0,,
9990,1116,848,3,23,18,1:36.315,,,96315.0,,
9991,1116,840,117,18,19,1:36.589,,,96589.0,,
9992,1116,858,3,2,20,1:36.827,,,96827.0,,
9993,1117,844,6,16,1,1:18.401,1:17.901,1:17.166,78401.0,77901.0,77166.0
9994,1117,832,6,55,2,1:18.755,1:18.382,1:17.233,78755.0,78382.0,77233.0
9995,1117,830,9,1,3,1:18.099,1:17.625,1:17.263,78099.0,77625.0,77263.0
9996,1117,817,213,3,4,1:18.341,1:17.706,1:17.382,78341.0,77706.0,77382.0
9997,1117,815,9,11,5,1:18.553,1:18.124,1:17.423,78553.0,78124.0,77423.0
9998,1117,1,131,44,6,1:18.677,1:17.571,1:17.454,78676.0,77571.0,77454.0
9999,1117,857,1,81,7,1:18.241,1:17.874,1:17.623,78241.0,77874.0,77623.0
10000,1117,847,131,63,8,1:18.893,1:17.673,1:17.674,78893.0,77673.0,77674.0
10001,1117,822,51,77,9,1:18.429,1:18.016,1:18.032,78429.0,78015.0,78032.0
10002,1117,855,51,24,10,1:19.016,1:18.440,1:18.050,79015.0,78440.0,78050.0
10003,1117,842,214,10,11,1:18.945,1:18.521,,78945.0,78521.0,
10004,1117,807,210,27,12,1:18.969,1:18.524,,78969.0,78524.0,
10005,1117,4,117,14,13,1:18.848,1:18.738,,78848.0,78738.0,
10006,1117,848,3,23,14,1:18.828,1:19.147,,78828.0,79146.0,
10007,1117,852,213,22,15,1:18.890,,,78890.0,,
10008,1117,839,214,31,16,1:19.080,,,79080.0,,
10009,1117,825,210,20,17,1:19.163,,,79163.0,,
10010,1117,840,117,18,18,1:19.227,,,79227.0,,
10011,1117,846,1,4,19,1:21.554,,,81554.0,,
10012,1117,858,3,2,20,,,,,,
10013,1118,830,9,1,1,1:10.436,1:10.162,1:10.727,70436.0,70162.0,70727.0
10014,1118,844,6,16,2,1:10.472,1:10.303,1:11.021,70472.0,70303.0,71021.0
10015,1118,840,117,18,3,1:10.551,1:10.375,1:11.344,70551.0,70375.0,71344.0
10016,1118,4,117,14,4,1:10.557,1:10.237,1:11.387,70557.0,70237.0,71387.0
10017,1118,1,131,44,5,1:10.604,1:10.266,1:11.469,70604.0,70266.0,71469.0
10018,1118,847,131,63,6,1:10.340,1:10.316,1:11.590,70340.0,70316.0,71590.0
10019,1118,846,1,4,7,1:10.623,1:10.021,1:11.987,70623.0,70021.0,71987.0
10020,1118,832,6,55,8,1:10.624,1:10.254,1:11.989,70624.0,70254.0,71989.0
10021,1118,815,9,11,9,1:10.668,1:10.219,1:12.321,70668.0,70219.0,72321.0
10022,1118,857,1,81,10,1:10.519,1:10.330,,70519.0,70330.0,
10023,1118,807,210,27,11,1:10.475,1:10.547,,70475.0,70547.0,
10024,1118,839,214,31,12,1:10.763,1:10.562,,70763.0,70562.0,
10025,1118,842,214,10,13,1:10.793,1:10.567,,70793.0,70567.0,
10026,1118,825,210,20,14,1:10.602,1:10.723,,70602.0,70723.0,
10027,1118,848,3,23,15,1:10.621,1:10.840,,70621.0,70840.0,
10028,1118,852,213,22,16,1:10.837,,,70837.0,,
10029,1118,817,213,3,17,1:10.843,,,70843.0,,
10030,1118,822,51,77,18,1:10.955,,,70955.0,,
10031,1118,858,3,2,19,1:11.035,,,71035.0,,
10032,1118,855,51,24,20,1:11.275,,,71275.0,,
10033,1119,844,6,16,1,1:33.617,1:32.775,1:32.726,93616.0,92775.0,92726.0
10034,1119,832,6,55,2,1:33.851,1:33.338,1:32.770,93851.0,93338.0,92770.0
10035,1119,830,9,1,3,1:34.190,1:33.572,1:33.104,94190.0,93572.0,93104.0
10036,1119,847,131,63,4,1:34.137,1:33.351,1:33.112,94137.0,93351.0,93112.0
10037,1119,842,214,10,5,1:34.272,1:33.494,1:33.239,94271.0,93494.0,93239.0
10038,1119,848,3,23,6,1:34.634,1:33.588,1:33.323,94634.0,93588.0,93323.0
10039,1119,858,3,2,7,1:34.525,1:33.733,1:33.513,94525.0,93733.0,93513.0
10040,1119,822,51,77,8,1:34.305,1:33.809,1:33.525,94305.0,93809.0,93525.0
10041,1119,825,210,20,9,1:34.337,1:33.664,1:33.537,94337.0,93664.0,93537.0
10042,1119,4,117,14,10,1:34.422,1:33.617,1:33.555,94422.0,93616.0,93555.0
10043,1119,1,131,44,11,1:34.307,1:33.837,,94307.0,93837.0,
10044,1119,815,9,11,12,1:34.574,1:33.855,,94574.0,93854.0,
10045,1119,807,210,27,13,1:34.265,1:33.979,,94265.0,93979.0,
10046,1119,840,117,18,14,1:34.504,1:34.199,,94503.0,94199.0,
10047,1119,817,213,3,15,1:34.683,1:34.308,,94683.0,94308.0,
10048,1119,846,1,4,16,1:34.703,,,94703.0,,
10049,1119,839,214,31,17,1:34.834,,,94834.0,,
10050,1119,855,51,24,18,1:34.849,,,94848.0,,
10051,1119,857,1,81,19,1:34.850,,,94850.0,,
10052,1119,852,213,22,20,1:36.447,,,96447.0,,
10053,1120,830,9,1,1,1:24.160,1:23.740,1:23.445,84160.0,83740.0,83445.0
10054,1120,844,6,16,2,1:24.459,1:23.969,1:23.584,84459.0,83969.0,83584.0
10055,1120,857,1,81,3,1:24.487,1:24.278,1:23.782,84487.0,84277.0,83782.0
10056,1120,847,131,63,4,1:24.337,1:24.013,1:23.788,84337.0,84013.0,83788.0
10057,1120,846,1,4,5,1:24.368,1:23.920,1:23.816,84368.0,83920.0,83816.0
10058,1120,852,213,22,6,1:24.286,1:24.207,1:23.968,84286.0,84207.0,83968.0
10059,1120,4,117,14,7,1:24.501,1:24.131,1:24.084,84501.0,84131.0,84084.0
10060,1120,807,210,27,8,1:24.425,1:24.213,1:24.108,84425.0,84213.0,84108.0
10061,1120,815,9,11,9,1:24.209,1:24.116,1:24.171,84209.0,84116.0,84170.0
10062,1120,842,214,10,10,1:24.600,1:24.078,1:24.548,84600.0,84078.0,84548.0
10063,1120,1,131,44,11,1:24.437,1:24.359,,84437.0,84359.0,
10064,1120,839,214,31,12,1:24.565,1:24.391,,84565.0,84390.0,
10065,1120,840,117,18,13,1:24.405,1:24.422,,84405.0,84422.0,
10066,1120,848,3,23,14,1:24.298,1:24.439,,84298.0,84439.0,
10067,1120,817,213,3,15,1:24.461,1:24.442,,84461.0,84442.0,
10068,1120,832,6,55,16,1:24.738,,,84738.0,,
10069,1120,825,210,20,17,1:24.764,,,84764.0,,
10070,1120,822,51,77,18,1:24.788,,,84788.0,,
10071,1120,855,51,24,19,1:25.159,,,85158.0,,
10072,1120,858,3,2,20,,,,,,
10073,1121,830,9,1,1,1:30.031,1:29.374,1:29.179,90031.0,89374.0,89179.0
10074,1121,844,6,16,2,1:30.243,1:29.165,1:29.407,90243.0,89164.0,89407.0
10075,1121,847,131,63,3,1:30.350,1:29.922,1:29.485,90350.0,89922.0,89485.0
10076,1121,832,6,55,4,1:29.909,1:29.573,1:29.507,89908.0,89573.0,89507.0
10077,1121,815,9,11,5,1:30.221,1:29.932,1:29.537,90221.0,89932.0,89537.0
10078,1121,4,117,14,6,1:30.179,1:29.801,1:29.542,90179.0,89801.0,89542.0
10079,1121,846,1,4,7,1:30.143,1:29.941,1:29.614,90143.0,89941.0,89614.0
10080,1121,857,1,81,8,1:30.531,1:30.122,1:29.683,90531.0,90122.0,89683.0
10081,1121,1,131,44,9,1:30.451,1:29.718,1:29.710,90451.0,89718.0,89710.0
10082,1121,807,210,27,10,1:30.566,1:29.851,1:30.502,90566.0,89851.0,90502.0
10083,1121,852,215,22,11,1:30.481,1:30.129,,90481.0,90129.0,
10084,1121,840,117,18,12,1:29.965,1:30.200,,89965.0,90200.0,
10085,1121,848,3,23,13,1:30.397,1:30.221,,90396.0,90221.0,
10086,1121,817,215,3,14,1:30.562,1:30.278,,90562.0,90277.0,
10087,1121,825,210,20,15,1:30.646,1:30.529,,90646.0,90529.0,
10088,1121,822,15,77,16,1:30.756,,,90756.0,,
10089,1121,855,15,24,17,1:30.757,,,90757.0,,
10090,1121,858,3,2,18,1:30.770,,,90770.0,,
10091,1121,839,214,31,19,1:30.793,,,90793.0,,
10092,1121,842,214,10,20,1:30.948,,,90948.0,,
10093,1122,830,9,1,1,1:28.171,1:28.033,1:27.472,88170.0,88033.0,87472.0
10094,1122,844,6,16,2,1:28.318,1:28.112,1:27.791,88318.0,88112.0,87791.0
10095,1122,815,9,11,3,1:28.638,1:28.467,1:27.807,88638.0,88467.0,87807.0
10096,1122,4,117,14,4,1:28.706,1:28.122,1:27.846,88706.0,88122.0,87846.0
10097,1122,857,1,81,5,1:28.755,1:28.343,1:28.089,88755.0,88343.0,88089.0
10098,1122,846,1,4,6,1:28.805,1:28.479,1:28.132,88805.0,88479.0,88132.0
10099,1122,847,131,63,7,1:28.749,1:28.448,1:28.316,88749.0,88448.0,88316.0
10100,1122,1,131,44,8,1:28.994,1:28.606,1:28.460,88994.0,88606.0,88460.0
10101,1122,852,215,22,9,1:28.988,1:28.564,1:28.547,88988.0,88564.0,88547.0
10102,1122,840,117,18,10,1:28.250,1:28.578,1:28.572,88250.0,88578.0,88572.0
10103,1122,860,6,38,11,1:28.984,1:28.642,,88984.0,88642.0,
10104,1122,848,3,23,12,1:29.107,1:28.980,,89107.0,88980.0,
10105,1122,825,210,20,13,1:29.069,1:29.020,,89069.0,89020.0,
10106,1122,817,215,3,14,1:29.065,1:29.025,,89065.0,89025.0,
10107,1122,807,210,27,15,1:29.055,,,89055.0,,
10108,1122,822,15,77,16,1:29.179,,,89179.0,,
10109,1122,839,214,31,17,1:29.475,,,89475.0,,
10110,1122,842,214,10,18,1:29.479,,,89479.0,,
10111,1122,858,3,2,19,1:29.526,,,89526.0,,
10112,1122,855,15,24,20,,,,,,
10113,1123,830,9,1,1,1:16.819,1:16.387,1:15.915,76819.0,76387.0,75914.0
10114,1123,832,6,55,2,1:16.731,1:16.189,1:16.185,76731.0,76189.0,76185.0
10115,1123,815,9,11,3,1:16.805,1:16.631,1:16.274,76805.0,76631.0,76274.0
10116,1123,846,1,4,4,1:17.430,1:16.750,1:16.315,77430.0,76750.0,76315.0
10117,1123,844,6,16,5,1:16.984,1:16.304,1:16.435,76984.0,76304.0,76435.0
10118,1123,857,1,81,6,1:17.369,1:16.601,1:16.572,77369.0,76601.0,76572.0
10119,1123,847,131,63,7,1:17.062,1:16.901,1:16.724,77062.0,76901.0,76724.0
10120,1123,852,215,22,8,1:17.356,1:16.791,1:16.788,77356.0,76791.0,76788.0
10121,1123,840,117,18,9,1:17.376,1:16.780,1:17.072,77376.0,76780.0,77072.0
10122,1123,4,117,14,10,1:16.991,1:16.710,1:17.552,76991.0,76710.0,77551.0
10123,1123,1,131,44,11,1:17.499,1:16.960,,77499.0,76960.0,
10124,1123,848,3,23,12,1:17.130,1:17.167,,77130.0,77167.0,
10125,1123,822,15,77,13,1:17.543,1:17.340,,77543.0,77340.0,
10126,1123,825,210,20,14,1:17.709,1:17.427,,77709.0,77426.0,
10127,1123,839,214,31,15,1:17.617,1:17.697,,77617.0,77697.0,
10128,1123,807,210,27,16,1:17.976,,,77976.0,,
10129,1123,842,214,10,17,1:17.982,,,77982.0,,
10130,1123,817,215,3,18,1:18.085,,,78085.0,,
10131,1123,855,15,24,19,1:18.188,,,78188.0,,
10132,1124,830,9,1,1,1:28.866,1:28.740,1:28.197,88866.0,88740.0,88197.0
10133,1124,815,9,11,2,1:29.303,1:28.752,1:28.263,89303.0,88752.0,88263.0
10134,1124,846,1,4,3,1:29.536,1:28.940,1:28.489,89536.0,88940.0,88489.0
10135,1124,832,6,55,4,1:29.513,1:29.099,1:28.682,89513.0,89099.0,88682.0
10136,1124,4,117,14,5,1:29.254,1:29.082,1:28.686,89254.0,89082.0,88686.0
10137,1124,857,1,81,6,1:29.425,1:29.148,1:28.760,89425.0,89148.0,88760.0
10138,1124,1,131,44,7,1:29.661,1:28.887,1:28.766,89661.0,88887.0,88765.0
10139,1124,844,6,16,8,1:29.338,1:29.196,1:28.786,89338.0,89196.0,88786.0
10140,1124,847,131,63,9,1:29.799,1:29.140,1:29.008,89799.0,89140.0,89008.0
10141,1124,852,215,22,10,1:29.775,1:29.417,1:29.413,89775.0,89417.0,89413.0
10142,1124,817,215,3,11,1:29.727,1:29.472,,89727.0,89472.0,
10143,1124,807,210,27,12,1:29.821,1:29.494,,89821.0,89494.0,
10144,1124,822,15,77,13,1:29.602,1:29.593,,89602.0,89593.0,
10145,1124,848,3,23,14,1:29.963,1:29.714,,89963.0,89714.0,
10146,1124,839,214,31,15,1:29.811,1:29.816,,89811.0,89816.0,
10147,1124,840,117,18,16,1:30.024,,,90024.0,,
10148,1124,842,214,10,17,1:30.119,,,90119.0,,
10149,1124,825,210,20,18,1:30.131,,,90131.0,,
10150,1124,858,3,2,19,1:30.139,,,90139.0,,
10151,1124,855,15,24,20,1:30.143,,,90143.0,,
10152,1125,830,9,1,1,1:34.742,1:33.794,1:33.660,94741.0,93794.0,93660.0
10153,1125,815,9,11,2,1:35.457,1:34.026,1:33.982,95457.0,94026.0,93982.0
10154,1125,4,117,14,3,1:35.116,1:34.652,1:34.148,95116.0,94652.0,94148.0
10155,1125,846,1,4,4,1:34.842,1:34.460,1:34.165,94842.0,94460.0,94164.0
10156,1125,857,1,81,5,1:35.014,1:34.659,1:34.273,95014.0,94658.0,94273.0
10157,1125,844,6,16,6,1:34.797,1:34.399,1:34.289,94797.0,94399.0,94289.0
10158,1125,832,6,55,7,1:34.970,1:34.368,1:34.297,94970.0,94368.0,94297.0
10159,1125,847,131,63,8,1:35.084,1:34.609,1:34.433,95084.0,94609.0,94433.0
10160,1125,807,210,27,9,1:35.068,1:34.667,1:34.604,95068.0,94667.0,94604.0
10161,1125,822,15,77,10,1:35.169,1:34.769,1:34.665,95169.0,94769.0,94664.0
10162,1125,840,117,18,11,1:35.334,1:34.838,,95334.0,94838.0,
10163,1125,817,215,3,12,1:35.443,1:34.934,,95443.0,94934.0,
10164,1125,839,214,31,13,1:35.356,1:35.223,,95356.0,95223.0,
10165,1125,848,3,23,14,1:35.384,1:35.241,,95384.0,95241.0,
10166,1125,842,214,10,15,1:35.287,1:35.463,,95287.0,95463.0,
10167,1125,855,15,24,16,1:35.505,,,95505.0,,
10168,1125,825,210,20,17,1:35.516,,,95515.0,,
10169,1125,1,131,44,18,1:35.573,,,95573.0,,
10170,1125,852,215,22,19,1:35.746,,,95746.0,,
10171,1125,858,3,2,20,1:36.358,,,96358.0,,
10172,1126,830,9,1,1,1:27.689,1:27.566,1:27.241,87689.0,87566.0,87241.0
10173,1126,844,6,16,2,1:28.081,1:27.533,1:27.382,88081.0,87533.0,87382.0
10174,1126,832,6,55,3,1:27.937,1:27.941,1:27.455,87937.0,87941.0,87455.0
10175,1126,815,9,11,4,1:27.772,1:27.839,1:27.460,87771.0,87839.0,87460.0
10176,1126,846,1,4,5,1:27.913,1:27.871,1:27.594,87913.0,87871.0,87594.0
10177,1126,857,1,81,6,1:28.032,1:27.721,1:27.675,88032.0,87721.0,87675.0
10178,1126,847,131,63,7,1:28.159,1:28.095,1:28.067,88158.0,88095.0,88067.0
10179,1126,1,131,44,8,1:28.167,1:27.697,1:28.107,88167.0,87697.0,88107.0
10180,1126,807,210,27,9,1:28.383,1:28.200,1:28.146,88383.0,88200.0,88146.0
10181,1126,852,215,22,10,1:28.324,1:28.167,1:28.192,88324.0,88167.0,88192.0
10182,1126,840,117,18,11,1:28.177,1:28.222,,88176.0,88222.0,
10183,1126,842,214,10,12,1:27.976,1:28.324,,87976.0,88324.0,
10184,1126,839,214,31,13,1:28.209,1:28.371,,88209.0,88371.0,
10185,1126,848,3,23,14,1:28.343,1:28.413,,88343.0,88413.0,
10186,1126,4,117,14,15,1:28.453,1:28.427,,88453.0,88426.0,
10187,1126,822,15,77,16,1:28.463,,,88463.0,,
10188,1126,858,3,2,17,1:28.487,,,88487.0,,
10189,1126,817,215,3,18,1:28.617,,,88617.0,,
10190,1126,825,210,20,19,1:28.619,,,88619.0,,
10191,1126,855,15,24,20,1:28.824,,,88824.0,,
10192,1127,830,9,1,1,1:15.762,1:15.176,1:14.746,75762.0,75176.0,74746.0
10193,1127,857,1,81,2,1:15.940,1:15.407,1:14.820,75940.0,75407.0,74820.0
10194,1127,846,1,4,3,1:15.915,1:15.371,1:14.837,75914.0,75371.0,74837.0
10195,1127,844,6,16,4,1:15.823,1:15.328,1:14.970,75823.0,75328.0,74970.0
10196,1127,832,6,55,5,1:16.015,1:15.512,1:15.233,76015.0,75512.0,75233.0
10197,1127,847,131,63,6,1:16.107,1:15.671,1:15.234,76107.0,75670.0,75234.0
10198,1127,852,215,22,7,1:15.894,1:15.358,1:15.465,75894.0,75358.0,75465.0
10199,1127,1,131,44,8,1:16.604,1:15.677,1:15.504,76604.0,75676.0,75504.0
10200,1127,817,215,3,9,1:16.060,1:15.691,1:15.674,76060.0,75691.0,75674.0
10201,1127,807,210,27,10,1:15.841,1:15.569,1:15.980,75841.0,75569.0,75980.0
10202,1127,815,9,11,11,1:16.404,1:15.706,,76404.0,75706.0,
10203,1127,839,214,31,12,1:16.361,1:15.906,,76361.0,75906.0,
10204,1127,840,117,18,13,1:16.458,1:15.992,,76458.0,75992.0,
10205,1127,848,3,23,14,1:16.524,1:16.200,,76524.0,76200.0,
10206,1127,842,214,10,15,1:16.015,1:16.381,,76015.0,76381.0,
10207,1127,822,15,77,16,1:16.626,,,76626.0,,
10208,1127,855,15,24,17,1:16.834,,,76834.0,,
10209,1127,825,210,20,18,1:16.854,,,76854.0,,
10210,1127,4,117,14,19,1:16.917,,,76917.0,,
10211,1127,858,3,2,20,,,,,,
10212,1128,844,6,16,1,1:11.584,1:10.825,1:10.270,71584.0,70825.0,70270.0
10213,1128,857,1,81,2,1:11.500,1:10.756,1:10.424,71500.0,70756.0,70424.0
10214,1128,832,6,55,3,1:11.543,1:11.075,1:10.518,71543.0,71075.0,70518.0
10215,1128,846,1,4,4,1:11.760,1:10.732,1:10.542,71760.0,70732.0,70542.0
10216,1128,847,131,63,5,1:11.492,1:10.929,1:10.543,71492.0,70929.0,70543.0
10217,1128,830,9,1,6,1:11.711,1:10.745,1:10.567,71711.0,70745.0,70567.0
10218,1128,1,131,44,7,1:11.528,1:11.056,1:10.621,71528.0,71056.0,70621.0
10219,1128,852,215,22,8,1:11.852,1:11.106,1:10.858,71852.0,71106.0,70858.0
10220,1128,848,3,23,9,1:11.623,1:11.216,1:10.948,71623.0,71216.0,70948.0
