result_id,race_id,season_round,year,round,name,date,circuit_id,driver_id,constructor_id,grid,qualifying_position,position_numeric,position_order,position_text,points,laps,milliseconds,fastest_lap_time,fastest_lap_speed,finished,positions_gained,status_id
25833,1096,2022_R22,2022,22,Abu Dhabi Grand Prix,2022-11-20,24,840,117,14,14,8.0,8,8,4.0,58,5342845.0,1:29.620,212.135,1,6.0,1
25834,1096,2022_R22,2022,22,Abu Dhabi Grand Prix,2022-11-20,24,817,1,13,10,9.0,9,9,2.0,58,5349182.0,1:30.785,209.413,1,4.0,1
25835,1096,2022_R22,2022,22,Abu Dhabi Grand Prix,2022-11-20,24,20,117,9,9,10.0,10,10,1.0,58,5349812.0,1:30.312,210.51,1,-1.0,1
25836,1096,2022_R22,2022,22,Abu Dhabi Grand Prix,2022-11-20,24,852,213,11,12,11.0,11,11,0.0,58,5355285.0,1:29.489,212.446,1,0.0,1
25837,1096,2022_R22,2022,22,Abu Dhabi Grand Prix,2022-11-20,24,855,51,15,15,12.0,12,12,0.0,57,,1:29.600,212.183,1,3.0,11
25838,1096,2022_R22,2022,22,Abu Dhabi Grand Prix,2022-11-20,24,848,3,19,19,13.0,13,13,0.0,57,,1:29.939,211.383,1,6.0,11
25839,1096,2022_R22,2022,22,Abu Dhabi Grand Prix,2022-11-20,24,842,213,17,17,14.0,14,14,0.0,57,,1:31.081,208.732,1,3.0,11
25840,1096,2022_R22,2022,22,Abu Dhabi Grand Prix,2022-11-20,24,822,51,18,18,15.0,15,15,0.0,57,,1:30.352,210.417,1,3.0,11
25841,1096,2022_R22,2022,22,Abu Dhabi Grand Prix,2022-11-20,24,854,210,12,13,16.0,16,16,0.0,57,,1:29.833,211.632,1,-4.0,11
25842,1096,2022_R22,2022,22,Abu Dhabi Grand Prix,2022-11-20,24,825,210,16,16,17.0,17,17,0.0,57,,1:31.158,208.556,1,-1.0,11
25843,1096,2022_R22,2022,22,Abu Dhabi Grand Prix,2022-11-20,24,1,131,5,5,18.0,18,18,0.0,55,,1:29.788,211.738,1,-13.0,9
25844,1096,2022_R22,2022,22,Abu Dhabi Grand Prix,2022-11-20,24,849,3,20,20,19.0,19,19,0.0,55,,1:30.309,210.517,1,1.0,130
25845,1096,2022_R22,2022,22,Abu Dhabi Grand Prix,2022-11-20,24,4,214,10,11,,20,R,0.0,27,,1:30.579,209.889,0,,47
25846,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,830,9,1,1,1.0,1,1,25.0,57,5636736.0,1:36.236,202.452,1,0.0,1
25847,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,815,9,2,2,2.0,2,2,18.0,57,5648723.0,1:36.344,202.225,1,0.0,1
25848,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,4,117,5,5,3.0,3,3,15.0,57,5675373.0,1:36.156,202.62,1,2.0,1
25849,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,832,6,4,4,4.0,4,4,12.0,57,5684788.0,1:37.130,200.588,1,0.0,1
25850,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,1,131,7,7,5.0,5,5,10.0,57,5687713.0,1:36.546,201.802,1,2.0,1
25851,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,840,117,8,8,6.0,6,6,8.0,57,5691238.0,1:36.546,201.802,1,2.0,1
25852,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,847,131,6,6,7.0,7,7,6.0,57,5692609.0,1:37.221,200.401,1,-1.0,1
25853,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,822,51,12,12,8.0,8,8,4.0,57,5709383.0,1:37.379,200.075,1,4.0,1
25854,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,842,214,20,20,9.0,9,9,2.0,57,5710489.0,1:35.068,204.939,1,11.0,1
25855,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,848,3,15,15,10.0,10,10,1.0,57,5726510.0,1:37.144,200.559,1,5.0,1
25856,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,852,213,14,14,11.0,11,11,0.0,57,5727606.0,1:36.637,201.612,1,3.0,1
25857,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,858,3,16,16,12.0,12,12,0.0,56,,1:36.037,202.871,1,4.0,11
25858,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,825,210,17,17,13.0,13,13,0.0,56,,1:36.471,201.959,1,4.0,11
25859,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,856,213,19,19,14.0,14,14,0.0,56,,1:37.709,199.4,1,5.0,11
25860,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,807,210,10,10,15.0,15,15,0.0,56,,1:36.616,201.656,1,-5.0,11
25861,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,855,51,13,13,16.0,16,16,0.0,56,,1:33.996,207.276,1,-3.0,11
25862,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,846,1,11,11,17.0,17,17,0.0,55,,1:35.822,203.327,1,-6.0,12
25863,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,839,214,9,9,,18,R,0.0,41,,1:36.797,201.278,0,,26
25864,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,844,6,3,3,,19,R,0.0,39,,1:37.170,200.506,0,,5
25865,1098,2023_R01,2023,1,Bahrain Grand Prix,2023-03-05,3,857,1,18,18,,20,R,0.0,13,,1:40.691,193.494,0,,10
25866,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,815,9,1,1,1.0,1,1,25.0,50,4874894.0,1:32.188,241.098,1,0.0,1
25867,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,830,9,15,15,2.0,2,2,19.0,50,4880249.0,1:31.906,241.838,1,13.0,1
25868,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,4,117,2,3,3.0,3,3,15.0,50,4895622.0,1:32.240,240.962,1,-1.0,1
25869,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,847,131,3,4,4.0,4,4,12.0,50,4900760.0,1:32.433,240.459,1,-1.0,1
25870,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,1,131,7,8,5.0,5,5,10.0,50,4905959.0,1:32.941,239.145,1,2.0,1
25871,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,832,6,4,5,6.0,6,6,8.0,50,4910770.0,1:32.822,239.451,1,-2.0,1
25872,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,844,6,12,2,7.0,7,7,6.0,50,4918056.0,1:33.056,238.849,1,5.0,1
25873,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,839,214,6,7,8.0,8,8,4.0,50,4927726.0,1:33.222,238.424,1,-2.0,1
25874,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,842,214,9,10,9.0,9,9,2.0,50,4929641.0,1:33.392,237.99,1,0.0,1
25875,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,825,210,13,13,10.0,10,10,1.0,50,4939720.0,1:33.374,238.036,1,3.0,1
25876,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,852,213,16,16,11.0,11,11,0.0,50,4942388.0,1:33.931,236.624,1,5.0,1
25877,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,807,210,10,11,12.0,12,12,0.0,50,4945482.0,1:33.780,237.005,1,-2.0,1
25878,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,855,51,11,12,13.0,13,13,0.0,50,4950954.0,1:33.894,236.718,1,-2.0,1
25879,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,856,213,18,18,14.0,14,14,0.0,50,4952372.0,1:33.609,237.438,1,4.0,1
25880,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,857,1,8,9,15.0,15,15,0.0,50,4959915.0,1:34.287,235.731,1,-7.0,1
25881,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,858,3,20,20,16.0,16,16,0.0,50,4961187.0,1:34.469,235.277,1,4.0,1
25882,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,846,1,19,19,17.0,17,17,0.0,50,4961339.0,1:34.122,236.144,1,2.0,1
25883,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,822,51,14,14,18.0,18,18,0.0,49,,1:34.384,235.489,1,-4.0,11
25884,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,848,3,17,17,,19,R,0.0,27,,1:35.567,232.574,0,,23
25885,1099,2023_R02,2023,2,Saudi Arabian Grand Prix,2023-03-19,77,840,117,5,6,,20,R,0.0,16,,1:35.140,233.617,0,,5
25886,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,830,9,1,1,1.0,1,1,25.0,58,9158371.0,1:20.342,236.498,1,0.0,1
25887,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,1,131,3,3,2.0,2,2,18.0,58,9158550.0,1:20.613,235.703,1,1.0,1
25888,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,4,117,4,4,3.0,3,3,15.0,58,9159140.0,1:20.476,236.105,1,1.0,1
25889,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,840,117,6,6,4.0,4,4,12.0,58,9161453.0,1:20.934,234.769,1,2.0,1
25890,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,815,9,0,20,5.0,5,5,11.0,58,9161691.0,1:20.235,236.814,1,-5.0,1
25891,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,846,1,13,13,6.0,6,6,8.0,58,9162072.0,1:21.173,234.077,1,7.0,1
25892,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,807,210,10,10,7.0,7,7,6.0,58,9163310.0,1:21.124,234.219,1,3.0,1
25893,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,857,1,16,16,8.0,8,8,4.0,58,9163753.0,1:21.335,233.611,1,8.0,1
25894,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,855,51,17,17,9.0,9,9,2.0,58,9164084.0,1:21.819,232.229,1,8.0,1
25895,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,852,213,12,12,10.0,10,10,1.0,58,9164423.0,1:21.789,232.314,1,2.0,1
25896,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,822,51,0,19,11.0,11,11,0.0,58,9164884.0,1:22.233,231.06,1,-11.0,1
25897,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,832,6,5,5,12.0,12,12,0.0,58,9164965.0,1:20.467,236.131,1,-7.0,1
25898,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,842,214,9,9,13.0,13,13,0.0,56,,1:20.995,234.592,1,-4.0,4
25899,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,839,214,11,11,14.0,14,14,0.0,56,,1:21.203,233.991,1,-3.0,4
25900,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,856,213,15,15,15.0,15,15,0.0,56,,1:21.183,234.049,1,0.0,4
25901,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,858,3,18,18,16.0,16,16,0.0,56,,1:21.456,233.264,1,2.0,4
25902,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,825,210,14,14,17.0,17,17,0.0,52,,1:21.685,232.61,1,-3.0,3
25903,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,847,131,2,2,,18,R,0.0,17,,1:22.680,229.811,0,,5
25904,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,848,3,8,8,,19,R,0.0,6,,1:23.349,227.966,0,,3
25905,1100,2023_R03,2023,3,Australian Grand Prix,2023-04-02,1,844,6,7,7,,20,R,0.0,0,,,,0,,4
25906,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,815,9,3,3,1.0,1,1,25.0,51,5562436.0,1:44.589,206.625,1,2.0,1
25907,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,830,9,2,2,2.0,2,2,18.0,51,5564573.0,1:44.232,207.333,1,0.0,1
25908,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,844,6,1,1,3.0,3,3,15.0,51,5583653.0,1:44.561,206.681,1,-2.0,1
25909,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,4,117,6,6,4.0,4,4,12.0,51,5584460.0,1:44.241,207.315,1,2.0,1
25910,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,832,6,4,4,5.0,5,5,10.0,51,5607927.0,1:45.175,205.474,1,-1.0,1
25911,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,1,131,5,5,6.0,6,6,8.0,51,5608581.0,1:45.346,205.141,1,-1.0,1
25912,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,840,117,9,9,7.0,7,7,6.0,51,5614053.0,1:45.627,204.595,1,2.0,1
25913,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,847,131,11,11,8.0,8,8,5.0,51,5636676.0,1:43.370,209.062,1,3.0,1
25914,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,846,1,7,7,9.0,9,9,2.0,51,5642812.0,1:45.738,204.38,1,-2.0,1
25915,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,852,213,8,8,10.0,10,10,1.0,51,5646298.0,1:45.727,204.401,1,-2.0,1
25916,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,857,1,10,10,11.0,11,11,0.0,51,5648937.0,1:45.631,204.587,1,-1.0,1
25917,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,848,3,12,13,12.0,12,12,0.0,51,5651059.0,1:45.925,204.019,1,0.0,1
25918,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,825,210,16,18,13.0,13,13,0.0,51,5652165.0,1:45.850,204.164,1,3.0,1
25919,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,842,214,17,19,14.0,14,14,0.0,51,5653768.0,1:45.540,204.764,1,3.0,1
25920,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,839,214,0,12,15.0,15,15,0.0,51,5660230.0,1:45.908,204.052,1,-15.0,1
25921,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,858,3,14,15,16.0,16,16,0.0,51,5663379.0,1:46.501,202.916,1,-2.0,1
25922,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,807,210,0,17,17.0,17,17,0.0,50,,1:46.731,202.479,1,-17.0,11
25923,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,822,51,13,14,18.0,18,18,0.0,50,,1:46.304,203.292,1,-5.0,11
25924,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,855,51,15,16,,19,R,0.0,36,,1:47.553,200.931,0,,25
25925,1101,2023_R04,2023,4,Azerbaijan Grand Prix,2023-04-30,73,856,213,18,20,,20,R,0.0,9,,1:48.781,198.663,0,,3
25926,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,830,9,9,9,1.0,1,1,26.0,57,5258241.0,1:29.708,217.184,1,8.0,1
25927,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,815,9,1,1,2.0,2,2,18.0,57,5263625.0,1:30.560,215.141,1,-1.0,1
25928,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,4,117,2,2,3.0,3,3,15.0,57,5284546.0,1:30.519,215.238,1,-1.0,1
25929,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,847,131,6,6,4.0,4,4,12.0,57,5291470.0,1:31.015,214.065,1,2.0,1
25930,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,832,6,3,3,5.0,5,5,10.0,57,5300752.0,1:31.362,213.252,1,-2.0,1
25931,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,1,131,13,13,6.0,6,6,8.0,57,5309490.0,1:30.669,214.882,1,7.0,1
25932,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,844,6,7,7,7.0,7,7,6.0,57,5311229.0,1:31.434,213.084,1,0.0,1
25933,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,842,214,5,5,8.0,8,8,4.0,57,5313911.0,1:31.971,211.84,1,-3.0,1
25934,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,839,214,8,8,9.0,9,9,2.0,57,5316364.0,1:31.143,213.765,1,-1.0,1
25935,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,825,210,4,4,10.0,10,10,1.0,57,5321186.0,1:31.691,212.487,1,-6.0,1
25936,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,852,213,17,17,11.0,11,11,0.0,57,5322550.0,1:31.038,214.011,1,6.0,1
25937,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,840,117,18,18,12.0,12,12,0.0,57,5322995.0,1:30.862,214.426,1,6.0,1
25938,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,822,51,10,10,13.0,13,13,0.0,57,5329878.0,1:31.838,212.147,1,-3.0,1
25939,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,848,3,11,11,14.0,14,14,0.0,57,5331102.0,1:31.852,212.115,1,-3.0,1
25940,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,807,210,12,12,15.0,15,15,0.0,57,5333191.0,1:30.901,214.334,1,-3.0,1
25941,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,855,51,14,14,16.0,16,16,0.0,57,5336681.0,1:31.736,212.383,1,-2.0,1
25942,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,846,1,16,16,17.0,17,17,0.0,57,5345958.0,1:32.401,210.854,1,-1.0,1
25943,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,856,213,15,15,18.0,18,18,0.0,57,5347190.0,1:31.562,212.786,1,-3.0,1
25944,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,857,1,19,19,19.0,19,19,0.0,56,,1:32.006,211.76,1,0.0,11
25945,1102,2023_R05,2023,5,Miami Grand Prix,2023-05-07,79,858,3,20,20,20.0,20,20,0.0,56,,1:32.384,210.893,1,0.0,11
25946,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,830,9,1,1,1.0,1,1,25.0,78,6531980.0,1:16.604,156.822,1,0.0,1
25947,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,4,117,2,2,2.0,2,2,18.0,78,6559901.0,1:16.674,156.678,1,0.0,1
25948,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,839,214,3,4,3.0,3,3,15.0,78,6568970.0,1:16.528,156.977,1,0.0,1
25949,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,1,131,5,6,4.0,4,4,13.0,78,6571042.0,1:15.650,158.799,1,1.0,1
25950,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,847,131,8,8,5.0,5,5,10.0,78,6588264.0,1:16.798,156.425,1,3.0,1
25951,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,844,6,6,3,6.0,6,6,8.0,78,6593870.0,1:15.773,158.541,1,0.0,1
25952,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,842,214,7,7,7.0,7,7,6.0,78,6594342.0,1:15.831,158.42,1,0.0,1
25953,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,832,6,4,5,8.0,8,8,4.0,78,6595371.0,1:16.449,157.14,1,-4.0,1
25954,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,846,1,10,10,9.0,9,9,2.0,77,,1:17.844,154.324,1,1.0,11
25955,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,857,1,11,11,10.0,10,10,1.0,77,,1:17.513,154.983,1,1.0,11
25956,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,822,51,15,15,11.0,11,11,0.0,77,,1:17.824,154.363,1,4.0,11
25957,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,856,213,12,12,12.0,12,12,0.0,77,,1:17.561,154.887,1,0.0,11
25958,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,855,51,19,19,13.0,13,13,0.0,77,,1:16.926,156.165,1,6.0,11
25959,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,848,3,13,13,14.0,14,14,0.0,77,,1:16.672,156.683,1,-1.0,11
25960,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,852,213,9,9,15.0,15,15,0.0,76,,1:17.680,154.649,1,-6.0,12
25961,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,815,9,20,20,16.0,16,16,0.0,76,,1:16.269,157.51,1,4.0,12
25962,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,807,210,18,18,17.0,17,17,0.0,76,,1:16.991,156.033,1,1.0,12
25963,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,858,3,16,16,18.0,18,18,0.0,76,,1:17.302,155.406,1,-2.0,12
25964,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,825,210,17,17,,19,R,0.0,70,,1:18.351,153.325,0,,130
25965,1104,2023_R06,2023,6,Monaco Grand Prix,2023-05-28,6,840,117,14,14,,20,R,0.0,53,,1:17.769,154.472,0,,3
25966,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,830,9,1,1,1.0,1,1,26.0,66,5277940.0,1:16.330,219.641,1,0.0,1
25967,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,1,131,4,5,2.0,2,2,18.0,66,5302030.0,1:16.676,218.649,1,2.0,1
25968,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,847,131,12,12,3.0,3,3,15.0,66,5310329.0,1:17.875,215.283,1,9.0,1
25969,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,815,9,11,11,4.0,4,4,12.0,66,5313752.0,1:16.666,218.678,1,7.0,1
25970,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,832,6,2,2,5.0,5,5,10.0,66,5323638.0,1:18.403,213.833,1,-3.0,1
25971,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,840,117,5,6,6.0,6,6,8.0,66,5341260.0,1:18.722,212.967,1,-1.0,1
25972,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,4,117,8,9,7.0,7,7,6.0,66,5342067.0,1:18.083,214.709,1,1.0,1
25973,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,839,214,6,7,8.0,8,8,4.0,66,5347182.0,1:18.946,212.362,1,-2.0,1
25974,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,855,51,13,13,9.0,9,9,2.0,66,5349818.0,1:18.753,212.883,1,4.0,1
25975,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,842,214,10,4,10.0,10,10,1.0,66,5351470.0,1:18.375,213.91,1,0.0,1
25976,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,844,6,19,19,11.0,11,11,0.0,66,5352359.0,1:18.357,213.959,1,8.0,1
25977,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,852,213,15,15,12.0,12,12,0.0,66,5353356.0,1:18.904,212.475,1,3.0,1
25978,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,857,1,9,10,13.0,13,13,0.0,65,,1:18.679,213.083,1,-4.0,11
25979,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,856,213,14,14,14.0,14,14,0.0,65,,1:18.594,213.313,1,0.0,11
25980,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,807,210,7,8,15.0,15,15,0.0,65,,1:18.776,212.821,1,-8.0,11
25981,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,848,3,18,18,16.0,16,16,0.0,65,,1:19.133,211.861,1,2.0,11
25982,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,846,1,3,3,17.0,17,17,0.0,65,,1:17.182,217.216,1,-14.0,11
25983,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,825,210,17,17,18.0,18,18,0.0,65,,1:18.069,214.748,1,-1.0,11
25984,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,822,51,16,16,19.0,19,19,0.0,65,,1:18.242,214.273,1,-3.0,11
25985,1105,2023_R07,2023,7,Spanish Grand Prix,2023-06-04,4,858,3,20,20,20.0,20,20,0.0,65,,1:19.247,211.556,1,0.0,11
25986,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,830,9,1,1,1.0,1,1,25.0,70,5638348.0,1:15.594,207.683,1,0.0,1
25987,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,4,117,2,3,2.0,2,2,18.0,70,5647918.0,1:15.779,207.176,1,0.0,1
25988,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,1,131,3,4,3.0,3,3,15.0,70,5642946.0,1:15.396,208.228,1,0.0,1
25989,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,844,6,10,11,4.0,4,4,12.0,70,5656996.0,1:15.907,206.826,1,6.0,1
25990,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,832,6,11,8,5.0,5,5,10.0,70,5659888.0,1:15.911,206.815,1,6.0,1
25991,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,815,9,12,12,6.0,6,6,9.0,70,5689376.0,1:14.481,210.786,1,6.0,1
25992,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,848,3,9,10,7.0,7,7,6.0,70,5699161.0,1:16.917,204.11,1,2.0,1
25993,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,839,214,6,6,8.0,8,8,4.0,70,5700040.0,1:16.782,204.469,1,-2.0,1
25994,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,840,117,16,13,9.0,9,9,2.0,70,5702750.0,1:16.564,205.051,1,7.0,1
25995,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,822,51,14,15,10.0,10,10,1.0,70,5702780.0,1:16.625,204.888,1,4.0,1
25996,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,857,1,8,9,11.0,11,11,0.0,70,5703449.0,1:16.598,204.96,1,-3.0,1
25997,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,842,214,15,17,12.0,12,12,0.0,70,5703597.0,1:16.425,205.424,1,3.0,1
25998,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,846,1,7,7,13.0,13,13,0.0,70,5706711.0,1:16.374,205.562,1,-6.0,1
25999,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,852,213,19,16,14.0,14,14,0.0,70,5711771.0,1:16.666,204.779,1,5.0,1
26000,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,807,210,5,2,15.0,15,15,0.0,69,,1:17.232,203.278,1,-10.0,11
26001,1106,2023_R08,2023,8,Canadian Grand Prix,2023-06-18,7,855,51,20,20,16.0,16,16,0.0,69,,1:17.090,203.652,1,4.0,11
